timestamp,variant,n,block_size,precision,pivoting,cpu_ms,gpu_ms,effective_gflops,residual_norm2,residual_max,solution_error_norm2,solution_error_max,pivot_ms,row_swap_ms,factor_ms,update_ms,back_sub_ms,pivot_pct,row_swap_pct,factor_pct,update_pct,back_sub_pct,driver_version
2026-06-28T02:20:23,V4,4000,512,FP32,ordinary_partial_pivoting_cusolver_getrf,-1,86.3599,494.056,1.18328e-08,0.00396573,7.60311e-07,1.98717e-06,0,0,0,0,0,0,0,0,0,0,12.8
2026-06-28T02:20:26,V6a_b64,4000,512,FP32,ordinary_partial_pivoting_blocked_lu_cublas,-1,644.792,66.1712,2.2923e-09,0.000915048,1.47335e-07,4.69312e-07,0,0,0,0,0,0,0,0,0,0,12.8
2026-06-28T02:20:30,V3f,4000,512,FP32,ordinary_partial_pivoting,-1,2415.3,17.6652,2.01869e-08,0.00733954,1.29761e-06,3.67088e-06,0,0,0,0,0,0,0,0,0,0,12.8
2026-06-28T02:20:35,V5af_t32x32,4000,512,FP32,ordinary_partial_pivoting,-1,2671.05,15.9738,2.01869e-08,0.00733954,1.29761e-06,3.67088e-06,0,0,0,0,0,0,0,0,0,0,12.8
2026-06-28T02:20:39,V4,6000,512,FP32,ordinary_partial_pivoting_cusolver_getrf,-1,175.873,818.772,1.33821e-08,0.00854833,1.0498e-06,2.83902e-06,0,0,0,0,0,0,0,0,0,0,12.8
2026-06-28T02:20:45,V6a_b64,6000,512,FP32,ordinary_partial_pivoting_blocked_lu_cublas,-1,1407.48,102.311,2.62697e-09,0.0021149,2.06292e-07,7.07012e-07,0,0,0,0,0,0,0,0,0,0,12.8
2026-06-28T02:20:55,V3f,6000,512,FP32,ordinary_partial_pivoting,-1,7269.48,19.8088,2.34999e-08,0.0197813,1.84453e-06,6.55981e-06,0,0,0,0,0,0,0,0,0,0,12.8
2026-06-28T02:21:06,V5af_t32x32,6000,512,FP32,ordinary_partial_pivoting,-1,8048.99,17.8904,2.34999e-08,0.0197813,1.84453e-06,6.55981e-06,0,0,0,0,0,0,0,0,0,0,12.8
2026-06-28T02:21:09,V6a_b64,4000,512,FP32,ordinary_partial_pivoting_blocked_lu_cublas,-1,764.328,55.8225,2.2923e-09,0.000915048,1.47335e-07,4.69312e-07,0,0,0,0,0,0,0,0,0,0,12.8
2026-06-28T02:21:13,V3f,4000,512,FP32,ordinary_partial_pivoting,-1,2426.66,17.5825,2.01869e-08,0.00733954,1.29761e-06,3.67088e-06,0,0,0,0,0,0,0,0,0,0,12.8
2026-06-28T02:21:18,V5af_t32x32,4000,512,FP32,ordinary_partial_pivoting,-1,2675.44,15.9475,2.01869e-08,0.00733954,1.29761e-06,3.67088e-06,0,0,0,0,0,0,0,0,0,0,12.8
