"captured_at","sequence","protocol_repeat","stage","n","kappa","requested_variant","launch_position","gpu_timestamp","gpu_name","driver_version","temperature_c","power_w","sm_clock_mhz","memory_clock_mhz","gpu_utilization_pct","memory_utilization_pct"
"2026-08-23T03:18:33.9511255-04:00","0","0","warmup","2000","100","V1","0","2026/08/23 03:18:33.914","NVIDIA GeForce GTX 1650","573.22","61","6.38","300","405","0","0"
"2026-08-23T03:18:34.3118149-04:00","0","0","warmup","2000","100","V1","0","2026/08/23 03:18:34.287","NVIDIA GeForce GTX 1650","573.22","61","6.38","300","405","0","0"
"2026-08-23T03:18:34.6200181-04:00","0","0","warmup","2000","100","V1","0","2026/08/23 03:18:34.599","NVIDIA GeForce GTX 1650","573.22","61","6.40","300","405","0","0"
"2026-08-23T03:18:34.9506637-04:00","0","0","warmup","2000","100","V1","0","2026/08/23 03:18:34.925","NVIDIA GeForce GTX 1650","573.22","61","6.42","1020","3500","0","0"
"2026-08-23T03:18:35.2590725-04:00","0","0","warmup","2000","100","V1","0","2026/08/23 03:18:35.234","NVIDIA GeForce GTX 1650","573.22","63","21.90","1800","3500","0","0"
"2026-08-23T03:18:35.5396972-04:00","0","0","warmup","2000","100","V1","0","2026/08/23 03:18:35.526","NVIDIA GeForce GTX 1650","573.22","63","31.09","1800","3500","50","7"
"2026-08-23T03:18:35.8220201-04:00","0","0","warmup","2000","100","V1","0","2026/08/23 03:18:35.802","NVIDIA GeForce GTX 1650","573.22","65","30.92","1800","3500","50","7"
"2026-08-23T03:18:36.1088303-04:00","0","0","warmup","2000","100","V1","0","2026/08/23 03:18:36.094","NVIDIA GeForce GTX 1650","573.22","65","30.59","1800","3500","50","7"
"2026-08-23T03:18:36.4214304-04:00","0","0","warmup","2000","100","V1","0","2026/08/23 03:18:36.401","NVIDIA GeForce GTX 1650","573.22","65","29.58","1800","3500","50","7"
"2026-08-23T03:18:36.7161786-04:00","0","0","warmup","2000","100","V1","0","2026/08/23 03:18:36.694","NVIDIA GeForce GTX 1650","573.22","65","28.73","1800","3500","100","13"
"2026-08-23T03:18:37.0015095-04:00","0","0","warmup","2000","100","V1","0","2026/08/23 03:18:36.986","NVIDIA GeForce GTX 1650","573.22","65","26.65","1800","3500","100","13"
"2026-08-23T03:18:37.3017275-04:00","0","0","warmup","2000","100","V1","0","2026/08/23 03:18:37.279","NVIDIA GeForce GTX 1650","573.22","65","18.97","1800","3500","100","13"
"2026-08-23T03:18:37.7409955-04:00","1","0","warmup","2000","100","V2","1","2026/08/23 03:18:37.713","NVIDIA GeForce GTX 1650","573.22","64","17.95","1800","3500","77","6"
"2026-08-23T03:18:38.0406912-04:00","1","0","warmup","2000","100","V2","1","2026/08/23 03:18:38.021","NVIDIA GeForce GTX 1650","573.22","64","18.01","1800","3500","77","6"
"2026-08-23T03:18:38.3495541-04:00","1","0","warmup","2000","100","V2","1","2026/08/23 03:18:38.329","NVIDIA GeForce GTX 1650","573.22","64","17.91","1800","3500","77","6"
"2026-08-23T03:18:38.6788275-04:00","1","0","warmup","2000","100","V2","1","2026/08/23 03:18:38.655","NVIDIA GeForce GTX 1650","573.22","64","17.94","1800","3500","0","0"
"2026-08-23T03:18:38.9718242-04:00","1","0","warmup","2000","100","V2","1","2026/08/23 03:18:38.954","NVIDIA GeForce GTX 1650","573.22","65","31.12","1800","3500","0","0"
"2026-08-23T03:18:39.2814011-04:00","1","0","warmup","2000","100","V2","1","2026/08/23 03:18:39.256","NVIDIA GeForce GTX 1650","573.22","65","30.83","1800","3500","0","0"
"2026-08-23T03:18:39.5856679-04:00","1","0","warmup","2000","100","V2","1","2026/08/23 03:18:39.567","NVIDIA GeForce GTX 1650","573.22","66","30.25","1800","3500","71","10"
"2026-08-23T03:18:39.8793177-04:00","1","0","warmup","2000","100","V2","1","2026/08/23 03:18:39.859","NVIDIA GeForce GTX 1650","573.22","66","30.27","1800","3500","71","10"
"2026-08-23T03:18:40.1783332-04:00","1","0","warmup","2000","100","V2","1","2026/08/23 03:18:40.160","NVIDIA GeForce GTX 1650","573.22","66","29.20","1800","3500","71","10"
"2026-08-23T03:18:40.4891737-04:00","1","0","warmup","2000","100","V2","1","2026/08/23 03:18:40.469","NVIDIA GeForce GTX 1650","573.22","66","27.42","1800","3500","91","11"
"2026-08-23T03:18:40.8074276-04:00","1","0","warmup","2000","100","V2","1","2026/08/23 03:18:40.778","NVIDIA GeForce GTX 1650","573.22","66","25.97","1800","3500","91","11"
"2026-08-23T03:18:41.0991751-04:00","1","0","warmup","2000","100","V2","1","2026/08/23 03:18:41.078","NVIDIA GeForce GTX 1650","573.22","66","22.43","1800","3500","91","11"
"2026-08-23T03:18:41.4870363-04:00","2","0","warmup","2000","100","V3","2","2026/08/23 03:18:41.466","NVIDIA GeForce GTX 1650","573.22","65","18.12","1800","3500","61","4"
"2026-08-23T03:18:41.7980219-04:00","2","0","warmup","2000","100","V3","2","2026/08/23 03:18:41.774","NVIDIA GeForce GTX 1650","573.22","65","18.07","1800","3500","61","4"
"2026-08-23T03:18:42.0845116-04:00","2","0","warmup","2000","100","V3","2","2026/08/23 03:18:42.068","NVIDIA GeForce GTX 1650","573.22","64","18.01","1800","3500","61","4"
"2026-08-23T03:18:42.3820774-04:00","2","0","warmup","2000","100","V3","2","2026/08/23 03:18:42.361","NVIDIA GeForce GTX 1650","573.22","64","22.08","1800","3500","61","4"
"2026-08-23T03:18:42.8191554-04:00","2","0","warmup","2000","100","V3","2","2026/08/23 03:18:42.656","NVIDIA GeForce GTX 1650","573.22","66","32.31","1800","3500","13","11"
"2026-08-23T03:18:43.1653187-04:00","3","0","warmup","2000","100","V3f","3","2026/08/23 03:18:43.150","NVIDIA GeForce GTX 1650","573.22","65","18.26","1800","3500","13","11"
"2026-08-23T03:18:43.4460995-04:00","3","0","warmup","2000","100","V3f","3","2026/08/23 03:18:43.429","NVIDIA GeForce GTX 1650","573.22","65","18.23","1800","3500","13","11"
"2026-08-23T03:18:43.7378665-04:00","3","0","warmup","2000","100","V3f","3","2026/08/23 03:18:43.722","NVIDIA GeForce GTX 1650","573.22","64","18.14","1800","3500","24","13"
"2026-08-23T03:18:44.0395602-04:00","3","0","warmup","2000","100","V3f","3","2026/08/23 03:18:44.013","NVIDIA GeForce GTX 1650","573.22","64","37.14","1620","3500","24","13"
"2026-08-23T03:18:44.3293002-04:00","3","0","warmup","2000","100","V3f","3","2026/08/23 03:18:44.306","NVIDIA GeForce GTX 1650","573.22","65","18.92","1800","3500","24","13"
"2026-08-23T03:18:44.6660385-04:00","4","0","warmup","2000","100","V4","4","2026/08/23 03:18:44.646","NVIDIA GeForce GTX 1650","573.22","65","18.05","1800","3500","31","25"
"2026-08-23T03:18:44.9707045-04:00","4","0","warmup","2000","100","V4","4","2026/08/23 03:18:44.955","NVIDIA GeForce GTX 1650","573.22","64","18.03","1800","3500","31","25"
"2026-08-23T03:18:45.2605517-04:00","4","0","warmup","2000","100","V4","4","2026/08/23 03:18:45.245","NVIDIA GeForce GTX 1650","573.22","64","18.03","1800","3500","31","25"
"2026-08-23T03:18:45.5387421-04:00","4","0","warmup","2000","100","V4","4","2026/08/23 03:18:45.525","NVIDIA GeForce GTX 1650","573.22","65","18.43","1800","3500","1","0"
"2026-08-23T03:18:45.8544032-04:00","5","0","warmup","2000","100","V5a","5","2026/08/23 03:18:45.839","NVIDIA GeForce GTX 1650","573.22","65","18.02","1800","3500","1","0"
"2026-08-23T03:18:46.1375363-04:00","5","0","warmup","2000","100","V5a","5","2026/08/23 03:18:46.121","NVIDIA GeForce GTX 1650","573.22","64","17.10","1020","3500","1","0"
"2026-08-23T03:18:46.4146536-04:00","5","0","warmup","2000","100","V5a","5","2026/08/23 03:18:46.401","NVIDIA GeForce GTX 1650","573.22","64","12.35","1020","3500","1","0"
"2026-08-23T03:18:46.7020542-04:00","5","0","warmup","2000","100","V5a","5","2026/08/23 03:18:46.678","NVIDIA GeForce GTX 1650","573.22","64","12.52","1020","3500","1","0"
"2026-08-23T03:18:46.9909572-04:00","5","0","warmup","2000","100","V5a","5","2026/08/23 03:18:46.970","NVIDIA GeForce GTX 1650","573.22","64","21.71","1800","3500","1","0"
"2026-08-23T03:18:47.2849455-04:00","5","0","warmup","2000","100","V5a","5","2026/08/23 03:18:47.267","NVIDIA GeForce GTX 1650","573.22","65","21.26","1800","3500","1","0"
"2026-08-23T03:18:47.6084288-04:00","6","0","warmup","2000","100","V5af","6","2026/08/23 03:18:47.591","NVIDIA GeForce GTX 1650","573.22","65","18.06","1800","3500","44","25"
"2026-08-23T03:18:47.9009291-04:00","6","0","warmup","2000","100","V5af","6","2026/08/23 03:18:47.883","NVIDIA GeForce GTX 1650","573.22","64","18.02","1800","3500","44","25"
"2026-08-23T03:18:48.1933660-04:00","6","0","warmup","2000","100","V5af","6","2026/08/23 03:18:48.179","NVIDIA GeForce GTX 1650","573.22","64","18.00","1800","3500","44","25"
"2026-08-23T03:18:48.5003418-04:00","6","0","warmup","2000","100","V5af","6","2026/08/23 03:18:48.472","NVIDIA GeForce GTX 1650","573.22","66","36.27","1695","3500","17","15"
"2026-08-23T03:18:48.7824560-04:00","6","0","warmup","2000","100","V5af","6","2026/08/23 03:18:48.765","NVIDIA GeForce GTX 1650","573.22","66","19.81","1800","3500","17","15"
"2026-08-23T03:18:49.1034208-04:00","7","0","warmup","2000","100","V5bf","7","2026/08/23 03:18:49.088","NVIDIA GeForce GTX 1650","573.22","64","18.11","1800","3500","17","15"
"2026-08-23T03:18:49.3808292-04:00","7","0","warmup","2000","100","V5bf","7","2026/08/23 03:18:49.366","NVIDIA GeForce GTX 1650","573.22","64","18.06","1800","3500","17","15"
"2026-08-23T03:18:49.6587423-04:00","7","0","warmup","2000","100","V5bf","7","2026/08/23 03:18:49.644","NVIDIA GeForce GTX 1650","573.22","64","18.07","1800","3500","18","10"
"2026-08-23T03:18:49.9333762-04:00","7","0","warmup","2000","100","V5bf","7","2026/08/23 03:18:49.919","NVIDIA GeForce GTX 1650","573.22","64","35.66","1785","3500","18","10"
"2026-08-23T03:18:50.2278693-04:00","7","0","warmup","2000","100","V5bf","7","2026/08/23 03:18:50.207","NVIDIA GeForce GTX 1650","573.22","66","35.29","1800","3500","18","10"
"2026-08-23T03:18:50.5369249-04:00","8","0","warmup","2000","100","VLU","8","2026/08/23 03:18:50.522","NVIDIA GeForce GTX 1650","573.22","66","18.11","1800","3500","46","25"
"2026-08-23T03:18:50.8170788-04:00","8","0","warmup","2000","100","VLU","8","2026/08/23 03:18:50.799","NVIDIA GeForce GTX 1650","573.22","65","18.05","1800","3500","46","25"
"2026-08-23T03:18:51.1039734-04:00","8","0","warmup","2000","100","VLU","8","2026/08/23 03:18:51.088","NVIDIA GeForce GTX 1650","573.22","65","18.06","1800","3500","46","25"
"2026-08-23T03:18:51.4033902-04:00","8","0","warmup","2000","100","VLU","8","2026/08/23 03:18:51.386","NVIDIA GeForce GTX 1650","573.22","66","37.28","1590","3500","46","25"
"2026-08-23T03:18:51.6934200-04:00","8","0","warmup","2000","100","VLU","8","2026/08/23 03:18:51.672","NVIDIA GeForce GTX 1650","573.22","66","20.50","1800","3500","26","25"
"2026-08-23T03:18:52.0142864-04:00","9","0","warmup","2000","100","V6a","9","2026/08/23 03:18:51.999","NVIDIA GeForce GTX 1650","573.22","65","18.08","1800","3500","26","25"
"2026-08-23T03:18:52.3021519-04:00","9","0","warmup","2000","100","V6a","9","2026/08/23 03:18:52.286","NVIDIA GeForce GTX 1650","573.22","65","18.10","1800","3500","26","25"
"2026-08-23T03:18:52.5906712-04:00","9","0","warmup","2000","100","V6a","9","2026/08/23 03:18:52.573","NVIDIA GeForce GTX 1650","573.22","65","18.05","1800","3500","11","0"
"2026-08-23T03:18:52.8888791-04:00","9","0","warmup","2000","100","V6a","9","2026/08/23 03:18:52.871","NVIDIA GeForce GTX 1650","573.22","65","19.93","1800","3500","11","0"
"2026-08-23T03:18:53.2360990-04:00","10","0","warmup","2000","100","V6b","10","2026/08/23 03:18:53.220","NVIDIA GeForce GTX 1650","573.22","65","18.17","1800","3500","11","0"
"2026-08-23T03:18:53.5349974-04:00","10","0","warmup","2000","100","V6b","10","2026/08/23 03:18:53.518","NVIDIA GeForce GTX 1650","573.22","65","18.08","1020","3500","4","1"
"2026-08-23T03:18:53.8128407-04:00","10","0","warmup","2000","100","V6b","10","2026/08/23 03:18:53.799","NVIDIA GeForce GTX 1650","573.22","64","12.42","1020","3500","4","1"
"2026-08-23T03:18:54.1031197-04:00","10","0","warmup","2000","100","V6b","10","2026/08/23 03:18:54.085","NVIDIA GeForce GTX 1650","573.22","64","12.70","1020","3500","4","1"
"2026-08-23T03:18:54.4386851-04:00","11","0","warmup","2000","100","V6c","11","2026/08/23 03:18:54.424","NVIDIA GeForce GTX 1650","573.22","63","12.38","1020","3500","4","1"
"2026-08-23T03:18:54.7347445-04:00","11","0","warmup","2000","100","V6c","11","2026/08/23 03:18:54.718","NVIDIA GeForce GTX 1650","573.22","63","12.38","1020","3500","6","1"
"2026-08-23T03:18:55.0063478-04:00","11","0","warmup","2000","100","V6c","11","2026/08/23 03:18:54.990","NVIDIA GeForce GTX 1650","573.22","63","12.38","1020","3500","6","1"
"2026-08-23T03:18:55.2866007-04:00","11","0","warmup","2000","100","V6c","11","2026/08/23 03:18:55.269","NVIDIA GeForce GTX 1650","573.22","63","13.58","1020","3500","6","1"
"2026-08-23T03:18:55.5971094-04:00","12","0","warmup","2000","100","V6d","12","2026/08/23 03:18:55.582","NVIDIA GeForce GTX 1650","573.22","63","12.37","1020","3500","5","1"
"2026-08-23T03:18:55.8713472-04:00","12","0","warmup","2000","100","V6d","12","2026/08/23 03:18:55.854","NVIDIA GeForce GTX 1650","573.22","63","12.35","1020","3500","5","1"
"2026-08-23T03:18:56.1628194-04:00","12","0","warmup","2000","100","V6d","12","2026/08/23 03:18:56.147","NVIDIA GeForce GTX 1650","573.22","63","12.32","1020","3500","5","1"
"2026-08-23T03:18:56.4575231-04:00","12","0","warmup","2000","100","V6d","12","2026/08/23 03:18:56.443","NVIDIA GeForce GTX 1650","573.22","63","13.46","1020","3500","5","1"
"2026-08-23T03:18:56.7634610-04:00","13","0","warmup","2000","100","V6e","13","2026/08/23 03:18:56.749","NVIDIA GeForce GTX 1650","573.22","63","12.38","1020","3500","5","1"
"2026-08-23T03:18:57.0418926-04:00","13","0","warmup","2000","100","V6e","13","2026/08/23 03:18:57.027","NVIDIA GeForce GTX 1650","573.22","63","12.36","1020","3500","5","1"
"2026-08-23T03:18:57.3208271-04:00","13","0","warmup","2000","100","V6e","13","2026/08/23 03:18:57.303","NVIDIA GeForce GTX 1650","573.22","63","12.35","1020","3500","5","1"
"2026-08-23T03:18:57.5871386-04:00","13","0","warmup","2000","100","V6e","13","2026/08/23 03:18:57.574","NVIDIA GeForce GTX 1650","573.22","63","13.34","1020","3500","1","0"
"2026-08-23T03:18:57.8871448-04:00","14","0","warmup","2000","100","V5c","14","2026/08/23 03:18:57.872","NVIDIA GeForce GTX 1650","573.22","63","12.34","1020","3500","1","0"
"2026-08-23T03:18:58.1527603-04:00","14","0","warmup","2000","100","V5c","14","2026/08/23 03:18:58.139","NVIDIA GeForce GTX 1650","573.22","63","12.39","1020","3500","1","0"
"2026-08-23T03:18:58.4299383-04:00","14","0","warmup","2000","100","V5c","14","2026/08/23 03:18:58.413","NVIDIA GeForce GTX 1650","573.22","63","12.34","1020","3500","1","0"
"2026-08-23T03:18:58.7181845-04:00","14","0","warmup","2000","100","V5c","14","2026/08/23 03:18:58.703","NVIDIA GeForce GTX 1650","573.22","63","13.21","1020","3500","10","0"
"2026-08-23T03:18:59.0998348-04:00","15","0","warmup","2000","10000","V1","0","2026/08/23 03:18:59.085","NVIDIA GeForce GTX 1650","573.22","63","12.38","1020","3500","10","0"
"2026-08-23T03:18:59.3887686-04:00","15","0","warmup","2000","10000","V1","0","2026/08/23 03:18:59.370","NVIDIA GeForce GTX 1650","573.22","63","12.37","1020","3500","10","0"
"2026-08-23T03:18:59.6596326-04:00","15","0","warmup","2000","10000","V1","0","2026/08/23 03:18:59.646","NVIDIA GeForce GTX 1650","573.22","63","12.36","1020","3500","7","1"
"2026-08-23T03:18:59.9201161-04:00","15","0","warmup","2000","10000","V1","0","2026/08/23 03:18:59.906","NVIDIA GeForce GTX 1650","573.22","63","16.65","1020","3500","7","1"
"2026-08-23T03:19:00.1818779-04:00","15","0","warmup","2000","10000","V1","0","2026/08/23 03:19:00.171","NVIDIA GeForce GTX 1650","573.22","65","31.30","1800","3500","7","1"
"2026-08-23T03:19:00.4473405-04:00","15","0","warmup","2000","10000","V1","0","2026/08/23 03:19:00.436","NVIDIA GeForce GTX 1650","573.22","65","31.14","1800","3500","7","1"
"2026-08-23T03:19:00.7169727-04:00","15","0","warmup","2000","10000","V1","0","2026/08/23 03:19:00.702","NVIDIA GeForce GTX 1650","573.22","66","30.98","1800","3500","74","10"
"2026-08-23T03:19:00.9674466-04:00","15","0","warmup","2000","10000","V1","0","2026/08/23 03:19:00.956","NVIDIA GeForce GTX 1650","573.22","66","30.79","1800","3500","74","10"
"2026-08-23T03:19:01.2208361-04:00","15","0","warmup","2000","10000","V1","0","2026/08/23 03:19:01.207","NVIDIA GeForce GTX 1650","573.22","67","29.67","1800","3500","74","10"
"2026-08-23T03:19:01.4817631-04:00","15","0","warmup","2000","10000","V1","0","2026/08/23 03:19:01.469","NVIDIA GeForce GTX 1650","573.22","67","29.04","1800","3500","74","10"
"2026-08-23T03:19:01.7449919-04:00","15","0","warmup","2000","10000","V1","0","2026/08/23 03:19:01.733","NVIDIA GeForce GTX 1650","573.22","67","27.81","1800","3500","100","12"
"2026-08-23T03:19:02.0161931-04:00","15","0","warmup","2000","10000","V1","0","2026/08/23 03:19:02.005","NVIDIA GeForce GTX 1650","573.22","67","25.02","1800","3500","100","12"
"2026-08-23T03:19:02.3155802-04:00","16","0","warmup","2000","10000","V2","1","2026/08/23 03:19:02.303","NVIDIA GeForce GTX 1650","573.22","66","18.25","1800","3500","100","12"
"2026-08-23T03:19:02.5998171-04:00","16","0","warmup","2000","10000","V2","1","2026/08/23 03:19:02.587","NVIDIA GeForce GTX 1650","573.22","66","18.22","1800","3500","53","3"
"2026-08-23T03:19:02.8661007-04:00","16","0","warmup","2000","10000","V2","1","2026/08/23 03:19:02.854","NVIDIA GeForce GTX 1650","573.22","66","18.20","1800","3500","53","3"
"2026-08-23T03:19:03.1331225-04:00","16","0","warmup","2000","10000","V2","1","2026/08/23 03:19:03.122","NVIDIA GeForce GTX 1650","573.22","66","31.81","1800","3500","53","3"
"2026-08-23T03:19:03.3963425-04:00","16","0","warmup","2000","10000","V2","1","2026/08/23 03:19:03.384","NVIDIA GeForce GTX 1650","573.22","67","31.16","1800","3500","53","3"
"2026-08-23T03:19:03.6632687-04:00","16","0","warmup","2000","10000","V2","1","2026/08/23 03:19:03.651","NVIDIA GeForce GTX 1650","573.22","67","31.06","1800","3500","64","9"
"2026-08-23T03:19:03.9174737-04:00","16","0","warmup","2000","10000","V2","1","2026/08/23 03:19:03.905","NVIDIA GeForce GTX 1650","573.22","68","30.58","1800","3500","64","9"
"2026-08-23T03:19:04.1794132-04:00","16","0","warmup","2000","10000","V2","1","2026/08/23 03:19:04.168","NVIDIA GeForce GTX 1650","573.22","68","30.16","1800","3500","64","9"
"2026-08-23T03:19:04.4501805-04:00","16","0","warmup","2000","10000","V2","1","2026/08/23 03:19:04.436","NVIDIA GeForce GTX 1650","573.22","68","28.99","1800","3500","64","9"
"2026-08-23T03:19:04.7169586-04:00","16","0","warmup","2000","10000","V2","1","2026/08/23 03:19:04.704","NVIDIA GeForce GTX 1650","573.22","68","28.14","1800","3500","95","12"
"2026-08-23T03:19:04.9786115-04:00","16","0","warmup","2000","10000","V2","1","2026/08/23 03:19:04.966","NVIDIA GeForce GTX 1650","573.22","68","26.31","1800","3500","95","12"
"2026-08-23T03:19:05.2478152-04:00","16","0","warmup","2000","10000","V2","1","2026/08/23 03:19:05.237","NVIDIA GeForce GTX 1650","573.22","68","23.60","1800","3500","95","12"
"2026-08-23T03:19:05.5354185-04:00","17","0","warmup","2000","10000","V3","2","2026/08/23 03:19:05.522","NVIDIA GeForce GTX 1650","573.22","67","18.42","1800","3500","95","12"
"2026-08-23T03:19:05.8079020-04:00","17","0","warmup","2000","10000","V3","2","2026/08/23 03:19:05.795","NVIDIA GeForce GTX 1650","573.22","67","18.38","1800","3500","64","4"
"2026-08-23T03:19:06.0821326-04:00","17","0","warmup","2000","10000","V3","2","2026/08/23 03:19:06.060","NVIDIA GeForce GTX 1650","573.22","67","18.38","1800","3500","64","4"
"2026-08-23T03:19:06.3509817-04:00","17","0","warmup","2000","10000","V3","2","2026/08/23 03:19:06.336","NVIDIA GeForce GTX 1650","573.22","67","35.31","1800","3500","64","4"
"2026-08-23T03:19:06.6334331-04:00","17","0","warmup","2000","10000","V3","2","2026/08/23 03:19:06.621","NVIDIA GeForce GTX 1650","573.22","68","22.77","1800","3500","30","24"
"2026-08-23T03:19:06.9180125-04:00","18","0","warmup","2000","10000","V3f","3","2026/08/23 03:19:06.905","NVIDIA GeForce GTX 1650","573.22","68","18.69","1800","3500","30","24"
"2026-08-23T03:19:07.1790046-04:00","18","0","warmup","2000","10000","V3f","3","2026/08/23 03:19:07.166","NVIDIA GeForce GTX 1650","573.22","67","18.55","1800","3500","30","24"
"2026-08-23T03:19:07.4592848-04:00","18","0","warmup","2000","10000","V3f","3","2026/08/23 03:19:07.437","NVIDIA GeForce GTX 1650","573.22","67","18.56","1800","3500","30","24"
"2026-08-23T03:19:07.7443368-04:00","18","0","warmup","2000","10000","V3f","3","2026/08/23 03:19:07.727","NVIDIA GeForce GTX 1650","573.22","69","34.34","1620","3500","12","5"
"2026-08-23T03:19:08.0434770-04:00","19","0","warmup","2000","10000","V4","4","2026/08/23 03:19:08.032","NVIDIA GeForce GTX 1650","573.22","69","18.61","1800","3500","12","5"
"2026-08-23T03:19:08.3182229-04:00","19","0","warmup","2000","10000","V4","4","2026/08/23 03:19:08.305","NVIDIA GeForce GTX 1650","573.22","68","18.46","1800","3500","12","5"
"2026-08-23T03:19:08.6030323-04:00","19","0","warmup","2000","10000","V4","4","2026/08/23 03:19:08.585","NVIDIA GeForce GTX 1650","573.22","68","18.42","1800","3500","25","19"
"2026-08-23T03:19:08.9364883-04:00","20","0","warmup","2000","10000","V5a","5","2026/08/23 03:19:08.921","NVIDIA GeForce GTX 1650","573.22","67","18.51","1800","3500","25","19"
"2026-08-23T03:19:09.2079208-04:00","20","0","warmup","2000","10000","V5a","5","2026/08/23 03:19:09.195","NVIDIA GeForce GTX 1650","573.22","67","18.48","1800","3500","25","19"
"2026-08-23T03:19:09.4872059-04:00","20","0","warmup","2000","10000","V5a","5","2026/08/23 03:19:09.467","NVIDIA GeForce GTX 1650","573.22","67","18.48","1800","3500","25","19"
"2026-08-23T03:19:09.7673278-04:00","20","0","warmup","2000","10000","V5a","5","2026/08/23 03:19:09.755","NVIDIA GeForce GTX 1650","573.22","67","24.05","1305","3500","5","2"
"2026-08-23T03:19:10.0491969-04:00","20","0","warmup","2000","10000","V5a","5","2026/08/23 03:19:10.034","NVIDIA GeForce GTX 1650","573.22","68","24.93","1800","3500","5","2"
"2026-08-23T03:19:10.3449735-04:00","21","0","warmup","2000","10000","V5af","6","2026/08/23 03:19:10.332","NVIDIA GeForce GTX 1650","573.22","68","18.73","1800","3500","5","2"
"2026-08-23T03:19:10.6225597-04:00","21","0","warmup","2000","10000","V5af","6","2026/08/23 03:19:10.608","NVIDIA GeForce GTX 1650","573.22","68","18.74","1800","3500","38","23"
"2026-08-23T03:19:10.8993498-04:00","21","0","warmup","2000","10000","V5af","6","2026/08/23 03:19:10.882","NVIDIA GeForce GTX 1650","573.22","68","18.68","1800","3500","38","23"
"2026-08-23T03:19:11.1736647-04:00","21","0","warmup","2000","10000","V5af","6","2026/08/23 03:19:11.155","NVIDIA GeForce GTX 1650","573.22","70","34.25","1680","3500","38","23"
"2026-08-23T03:19:11.4836002-04:00","22","0","warmup","2000","10000","V5bf","7","2026/08/23 03:19:11.472","NVIDIA GeForce GTX 1650","573.22","70","18.86","1800","3500","38","23"
"2026-08-23T03:19:11.7466922-04:00","22","0","warmup","2000","10000","V5bf","7","2026/08/23 03:19:11.732","NVIDIA GeForce GTX 1650","573.22","68","18.75","1800","3500","35","25"
"2026-08-23T03:19:12.0191504-04:00","22","0","warmup","2000","10000","V5bf","7","2026/08/23 03:19:11.997","NVIDIA GeForce GTX 1650","573.22","68","18.63","1800","3500","35","25"
"2026-08-23T03:19:12.3077335-04:00","22","0","warmup","2000","10000","V5bf","7","2026/08/23 03:19:12.295","NVIDIA GeForce GTX 1650","573.22","70","35.47","1770","3500","35","25"
"2026-08-23T03:19:12.5800254-04:00","22","0","warmup","2000","10000","V5bf","7","2026/08/23 03:19:12.564","NVIDIA GeForce GTX 1650","573.22","70","24.59","1800","3500","46","25"
"2026-08-23T03:19:12.8772267-04:00","23","0","warmup","2000","10000","VLU","8","2026/08/23 03:19:12.864","NVIDIA GeForce GTX 1650","573.22","68","18.74","1800","3500","46","25"
"2026-08-23T03:19:13.1669487-04:00","23","0","warmup","2000","10000","VLU","8","2026/08/23 03:19:13.155","NVIDIA GeForce GTX 1650","573.22","68","18.74","1800","3500","46","25"
"2026-08-23T03:19:13.4350318-04:00","23","0","warmup","2000","10000","VLU","8","2026/08/23 03:19:13.420","NVIDIA GeForce GTX 1650","573.22","68","18.98","1800","3500","46","25"
"2026-08-23T03:19:13.7209988-04:00","23","0","warmup","2000","10000","VLU","8","2026/08/23 03:19:13.686","NVIDIA GeForce GTX 1650","573.22","68","34.12","1665","3500","13","13"
"2026-08-23T03:19:14.0312337-04:00","24","0","warmup","2000","10000","V6a","9","2026/08/23 03:19:14.017","NVIDIA GeForce GTX 1650","573.22","68","18.95","1800","3500","13","13"
"2026-08-23T03:19:14.2954171-04:00","24","0","warmup","2000","10000","V6a","9","2026/08/23 03:19:14.280","NVIDIA GeForce GTX 1650","573.22","68","18.77","1800","3500","13","13"
"2026-08-23T03:19:14.5652681-04:00","24","0","warmup","2000","10000","V6a","9","2026/08/23 03:19:14.549","NVIDIA GeForce GTX 1650","573.22","68","18.72","1800","3500","13","13"
"2026-08-23T03:19:14.8306219-04:00","24","0","warmup","2000","10000","V6a","9","2026/08/23 03:19:14.819","NVIDIA GeForce GTX 1650","573.22","68","20.76","1800","3500","23","12"
"2026-08-23T03:19:15.1173157-04:00","25","0","warmup","2000","10000","V6b","10","2026/08/23 03:19:15.104","NVIDIA GeForce GTX 1650","573.22","68","18.74","1800","3500","23","12"
"2026-08-23T03:19:15.3839857-04:00","25","0","warmup","2000","10000","V6b","10","2026/08/23 03:19:15.371","NVIDIA GeForce GTX 1650","573.22","68","18.72","1800","3500","23","12"
"2026-08-23T03:19:15.6497012-04:00","25","0","warmup","2000","10000","V6b","10","2026/08/23 03:19:15.635","NVIDIA GeForce GTX 1650","573.22","68","17.28","1020","3500","5","1"
"2026-08-23T03:19:15.9160820-04:00","25","0","warmup","2000","10000","V6b","10","2026/08/23 03:19:15.903","NVIDIA GeForce GTX 1650","573.22","68","14.21","1020","3500","5","1"
"2026-08-23T03:19:16.1973989-04:00","26","0","warmup","2000","10000","V6c","11","2026/08/23 03:19:16.184","NVIDIA GeForce GTX 1650","573.22","67","12.75","1020","3500","5","1"
"2026-08-23T03:19:16.4584234-04:00","26","0","warmup","2000","10000","V6c","11","2026/08/23 03:19:16.446","NVIDIA GeForce GTX 1650","573.22","67","12.78","1020","3500","5","1"
