timestamp,variant,n,kappa,matrix_family,seed,run_index,block_size,tile,precision,pivoting,cpu_ms,gpu_ms,effective_gflops,residual_norm2,residual_max,solution_error_norm2,solution_error_max,cpu_reference_ran,generation_ms,prepare_ms,cpu_reference_ms,gpu_wall_ms,validation_ms,pre_csv_total_ms,v4_transpose_ms,v4_setup_alloc_ms,v4_h2d_ms,v4_workspace_ms,v4_solve_wall_ms,v4_d2h_ms,v4_cleanup_ms,driver_version
2026-07-06T18:36:56,V6e_b64,256,100,conditioned_spd_givens,2553332,0,512,16x16,FP32,ordinary_partial_pivoting_blocked_lu_cublas_single_panel_deferred_swaps,-1,20.2793,0.551538,1.57512e-08,5.64347e-07,2.22284e-06,1.17421e-05,0,6.1318,0.3629,0,278.15,1.8435,286.488,0.5077,255.687,0.2148,0,20.3421,0.3108,0.9858,12.8
