timestamp,variant,n,kappa,matrix_family,seed,run_index,block_size,tile,precision,pivoting,cpu_ms,gpu_ms,effective_gflops,residual_norm2,residual_max,solution_error_norm2,solution_error_max,cpu_reference_ran,generation_ms,prepare_ms,cpu_reference_ms,gpu_wall_ms,validation_ms,pre_csv_total_ms,v4_transpose_ms,v4_setup_alloc_ms,v4_h2d_ms,v4_workspace_ms,v4_solve_wall_ms,v4_d2h_ms,v4_cleanup_ms,driver_version
2026-06-29T00:18:34,V6c_b8,32,100,conditioned_spd_givens,319380,0,512,16x16,FP32,ordinary_partial_pivoting_blocked_lu_cublas_fused_pivot_swap,-1,21.3094,0.00102515,7.76361e-09,4.115e-08,4.13699e-07,1.5974e-06,0,0.0592,0.0061,0,203.17,1.3505,204.586,0.0125,180.896,0.1172,0,21.3151,0.1311,0.6474,12.8
